Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-07-18,113.44000244140625,114.80000305175781,109.30000305175781,109.91000366210938,33354000,0,0
2022-07-19,111.7300033569336,114.80999755859375,110.5,114.62000274658203,30992300,0,0
2022-07-20,114.05999755859375,116.33000183105469,113.26000213623047,114.69999694824219,26780100,0,0
2022-07-21,115.08999633789062,115.20999908447266,111.91000366210938,115.04000091552734,27267800,0,0
2022-07-22,111.80999755859375,113.18000030517578,107.5999984741211,108.36000061035156,44455300,0,0
2022-07-25,108.87999725341797,110.58000183105469,107.01000213623047,108.20999908447266,28289900,0,0
2022-07-26,107.43000030517578,107.73999786376953,104.76000213623047,105.44000244140625,36626600,0,0
2022-07-27,109.5999984741211,114.4000015258789,108.41999816894531,113.5999984741211,41474600,0,0
2022-07-28,112.80000305175781,114.69999694824219,111.85099792480469,114.58999633789062,23303800,0,0
2022-07-29,113.4000015258789,116.9000015258789,113.2300033569336,116.63999938964844,31336200,0,0
2022-08-01,115.52999877929688,117.12000274658203,114.69000244140625,115.4800033569336,22856200,0,0
2022-08-02,114.43000030517578,117.08000183105469,114.26000213623047,115.9000015258789,17911000,0,0
2022-08-03,116.33999633789062,119.41999816894531,116.1500015258789,118.77999877929688,25302800,0,0
2022-08-04,118.30000305175781,119.5,117.70999908447266,118.87000274658203,15757700,0,0
2022-08-05,116.93000030517578,118.86000061035156,116.70999908447266,118.22000122070312,15615700,0,0
2022-08-08,119.12000274658203,120.86000061035156,117.83000183105469,118.13999938964844,17061100,0,0
2022-08-09,117.98999786376953,118.19999694824219,116.55999755859375,117.5,15424300,0,0
2022-08-10,119.58999633789062,121.77999877929688,119.36000061035156,120.6500015258789,20497000,0,0
2022-08-11,122.08000183105469,122.33999633789062,119.55000305175781,119.81999969482422,16671600,0,0
2022-08-12,121.16000366210938,122.6500015258789,120.4000015258789,122.6500015258789,16121100,0,0
2022-08-15,122.20999908447266,123.26000213623047,121.56999969482422,122.87999725341797,15525000,0,0
2022-08-16,122.31999969482422,123.22799682617188,121.53500366210938,122.51000213623047,15626200,0,0
2022-08-17,120.93000030517578,122.1500015258789,120.19999694824219,120.31999969482422,17589200,0,0
2022-08-18,120.2300033569336,121.69000244140625,119.55000305175781,120.86000061035156,15652000,0,0
2022-08-19,119.87000274658203,120.0,117.66999816894531,118.12000274658203,20187000,0,0
2022-08-22,116.0999984741211,116.5,114.66999816894531,115.06999969482422,19316000,0,0
2022-08-23,114.31999969482422,115.93000030517578,114.30000305175781,114.7699966430664,14390700,0,0
2022-08-24,114.44999694824219,115.71700286865234,113.77999877929688,114.69999694824219,16051200,0,0
2022-08-25,115.1500015258789,117.77999877929688,115.05000305175781,117.69999694824219,14874700,0,0
2022-08-26,115.80999755859375,116.5999984741211,111.22000122070312,111.30000305175781,31698700,0,0
2022-08-29,110.77999877929688,111.95999908447266,109.80999755859375,110.33999633789062,20386100,0,0
2022-08-30,111.02999877929688,111.37000274658203,108.80000305175781,109.91000366210938,20548200,0,0
2022-08-31,111.62999725341797,111.7699966430664,109.05000305175781,109.1500015258789,25898000,0,0
2022-09-01,109.19999694824219,111.22000122070312,108.19000244140625,110.55000305175781,22784400,0,0
2022-09-02,111.33999633789062,111.67500305175781,108.12999725341797,108.68000030517578,20618100,0,0
2022-09-06,108.13500213623047,108.87999725341797,106.51000213623047,107.4800033569336,20565100,0,0
2022-09-07,107.76000213623047,110.98999786376953,107.61499786376953,110.4800033569336,22987200,0,0
2022-09-08,109.18000030517578,110.58000183105469,108.05999755859375,109.41999816894531,21660700,0,0
2022-09-09,110.05000305175781,112.0,110.0,111.77999877929688,21732900,0,0
2022-09-12,111.98999786376953,112.63999938964844,110.93000030517578,111.87000274658203,19732900,0,0
2022-09-13,108.88999938964844,109.37000274658203,105.0,105.30999755859375,33015000,0,0
2022-09-14,105.44000244140625,106.0999984741211,104.5,105.87000274658203,22115800,0,0
2022-09-15,105.01000213623047,106.20999908447266,103.30999755859375,103.9000015258789,26494900,0,0
2022-09-16,102.97000122070312,104.02999877929688,101.8550033569336,103.62999725341797,64540100,0,0
2022-09-19,102.54000091552734,104.0199966430664,102.37000274658203,103.8499984741211,19738600,0,0
2022-09-20,102.87999725341797,103.16999816894531,101.12000274658203,101.83000183105469,24001700,0,0
2022-09-21,102.23999786376953,103.48999786376953,99.98999786376953,100.01000213623047,26596800,0,0
2022-09-22,99.44999694824219,101.68000030517578,99.41000366210938,100.56999969482422,21272700,0,0
2022-09-23,100.05999755859375,100.11000061035156,98.01000213623047,99.16999816894531,25657000,0,0
2022-09-26,98.61000061035156,100.44000244140625,98.37999725341797,98.80999755859375,22437900,0,0
2022-09-27,99.91000366210938,100.45999908447266,97.33999633789062,98.08999633789062,24225000,0,0
2022-09-28,98.0199966430664,101.4000015258789,97.80000305175781,100.73999786376953,24617000,0,0
2022-09-29,99.30000305175781,99.30000305175781,96.5199966430664,98.08999633789062,21921500,0,0
2022-09-30,97.7300033569336,99.49400329589844,96.02999877929688,96.1500015258789,26277800,0,0
2022-10-03,97.22000122070312,99.97000122070312,97.0199966430664,99.30000305175781,24840000,0,0
2022-10-04,101.04000091552734,102.72000122070312,101.04000091552734,102.41000366210938,22580900,0,0
2022-10-05,100.69000244140625,102.73999786376953,99.73999786376953,102.22000122070312,18475500,0,0
2022-10-06,101.5,103.7300033569336,101.5,102.23999786376953,17156200,0,0
2022-10-07,100.6500015258789,101.41999816894531,99.20999908447266,99.56999969482422,24249900,0,0
2022-10-10,99.8499984741211,99.98999786376953,97.87000274658203,98.70999908447266,16529900,0,0
2022-10-11,98.25,100.12000274658203,97.25,98.05000305175781,21617700,0,0
2022-10-12,98.2699966430664,99.64800262451172,97.66999816894531,98.30000305175781,17343400,0,0
2022-10-13,95.93000030517578,100.52999877929688,95.2699966430664,99.70999908447266,32812200,0,0
2022-10-14,100.625,101.29000091552734,97.02999877929688,97.18000030517578,22624800,0,0
2022-10-17,99.5199966430664,101.7699966430664,99.51000213623047,100.77999877929688,23311600,0,0
2022-10-18,103.94000244140625,104.22000122070312,100.6500015258789,101.38999938964844,21610500,0,0
2022-10-19,100.69999694824219,101.65899658203125,99.63500213623047,100.29000091552734,21573700,0,0
2022-10-20,100.81999969482422,103.0,99.97000122070312,100.52999877929688,25125100,0,0
2022-10-21,98.45999908447266,101.62000274658203,98.2300033569336,101.4800033569336,28988700,0,0
2022-10-24,102.08999633789062,103.0999984741211,100.30000305175781,102.97000122070312,24680800,0,0
2022-10-25,103.30000305175781,105.0999984741211,103.0199966430664,104.93000030517578,29910200,0,0
2022-10-26,96.76000213623047,98.54000091552734,94.56999969482422,94.81999969482422,71504300,0,0
2022-10-27,94.30999755859375,95.16999816894531,91.9000015258789,92.5999984741211,54036500,0,0
2022-10-28,92.52999877929688,96.86000061035156,92.322998046875,96.58000183105469,35696900,0,0
2022-10-31,95.77999877929688,96.3499984741211,94.37999725341797,94.66000366210938,29868700,0,0
2022-11-01,95.58999633789062,96.16500091552734,90.43000030517578,90.5,43220600,0,0
2022-11-02,90.91000366210938,91.30000305175781,87.01000213623047,87.06999969482422,43553600,0,0
2022-11-03,86.34500122070312,86.55000305175781,83.44999694824219,83.48999786376953,48510400,0,0
2022-11-04,85.51000213623047,86.7300033569336,83.87999725341797,86.69999694824219,40173300,0,0
2022-11-07,87.33999633789062,88.94000244140625,86.95999908447266,88.6500015258789,26899900,0,0
2022-11-08,89.16000366210938,90.40499877929688,87.6500015258789,88.91000366210938,30172000,0,0
2022-11-09,88.54499816894531,89.48999786376953,87.36000061035156,87.4000015258789,26743900,0,0
2022-11-10,92.33999633789062,94.55000305175781,91.6500015258789,94.16999816894531,42371200,0,0
2022-11-11,94.70999908447266,97.36000061035156,94.16000366210938,96.7300033569336,30569100,0,0
2022-11-14,95.5,97.18000030517578,95.11299896240234,96.02999877929688,24170100,0,0
2022-11-15,98.66999816894531,100.41999816894531,97.0199966430664,98.72000122070312,31831000,0,0
2022-11-16,98.0199966430664,99.8499984741211,97.9020004272461,98.98999786376953,24660200,0,0
2022-11-17,97.18000030517578,99.4800033569336,97.0999984741211,98.5,21818700,0,0
2022-11-18,99.01000213623047,99.16000366210938,96.73999786376953,97.80000305175781,24969900,0,0
2022-11-21,97.55999755859375,98.72000122070312,95.66999816894531,95.83000183105469,18696900,0,0
2022-11-22,96.16000366210938,97.5479965209961,94.41000366210938,97.33000183105469,18868900,0,0
2022-11-23,97.33999633789062,99.06900024414062,97.33999633789062,98.81999969482422,17568900,0,0
2022-11-25,98.46499633789062,98.94000244140625,97.52999877929688,97.5999984741211,8567800,0,0
2022-11-28,97.19999694824219,97.83000183105469,95.88999938964844,96.25,19974500,0,0
2022-11-29,96.0,96.38999938964844,94.38999938964844,95.44000244140625,20220000,0,0
2022-11-30,95.12000274658203,101.44999694824219,94.66999816894531,101.44999694824219,39888100,0,0
2022-12-01,101.4000015258789,102.58999633789062,100.66999816894531,101.27999877929688,21771500,0,0
2022-12-02,99.37000274658203,101.1500015258789,99.16999816894531,100.83000183105469,18821500,0,0
2022-12-05,99.81500244140625,101.75,99.3550033569336,99.87000274658203,19955500,0,0
2022-12-06,99.66999816894531,100.20999908447266,96.76000213623047,97.30999755859375,20877600,0,0
2022-12-07,96.7699966430664,97.30999755859375,95.0250015258789,95.1500015258789,26647900,0,0
2022-12-08,95.69000244140625,95.87000274658203,93.80000305175781,93.94999694824219,25593200,0,0
2022-12-09,93.9000015258789,94.48999786376953,93.0199966430664,93.06999969482422,21885300,0,0
2022-12-12,93.08999633789062,93.875,91.9000015258789,93.55999755859375,27380900,0,0
2022-12-13,98.06999969482422,99.80000305175781,95.37999725341797,95.8499984741211,34788500,0,0
2022-12-14,95.54000091552734,97.22000122070312,93.94000244140625,95.30999755859375,26452900,0,0
2022-12-15,93.54000091552734,94.02999877929688,90.43000030517578,91.19999694824219,28298800,0,0
2022-12-16,91.19999694824219,91.75,90.01000213623047,90.86000061035156,48485500,0,0
2022-12-19,90.87999725341797,91.19999694824219,88.92500305175781,89.1500015258789,23020500,0,0
2022-12-20,88.7300033569336,89.77999877929688,88.04000091552734,89.62999725341797,21976800,0,0
2022-12-21,89.7300033569336,90.91500091552734,88.91000366210938,90.25,20336400,0,0
2022-12-22,88.93000030517578,89.18000030517578,86.94000244140625,88.26000213623047,23656100,0,0
2022-12-23,87.62000274658203,90.0999984741211,87.62000274658203,89.80999755859375,17815000,0,0
2022-12-27,89.30999755859375,89.5,87.53500366210938,87.93000030517578,15470900,0,0
2022-12-28,87.5,88.5199966430664,86.37000274658203,86.45999908447266,17879600,0,0
2022-12-29,87.02999877929688,89.36499786376953,86.98999786376953,88.94999694824219,18280700,0,0
2022-12-30,87.36499786376953,88.83000183105469,87.02999877929688,88.7300033569336,19190300,0,0
2023-01-03,89.83000183105469,91.55000305175781,89.0199966430664,89.69999694824219,20738500,0,0
2023-01-04,91.01000213623047,91.23999786376953,87.80000305175781,88.70999908447266,27046500,0,0
2023-01-05,88.06999969482422,88.20999908447266,86.55999755859375,86.7699966430664,23136100,0,0
2023-01-06,87.36000061035156,88.47000122070312,85.56999969482422,88.16000366210938,26612600,0,0
2023-01-09,89.19499969482422,90.83000183105469,88.58000183105469,88.80000305175781,22996700,0,0
2023-01-10,86.72000122070312,89.4749984741211,86.69999694824219,89.23999786376953,22855600,0,0
2023-01-11,90.05999755859375,92.44999694824219,89.73999786376953,92.26000213623047,25998800,0,0
2023-01-12,92.4000015258789,92.62000274658203,90.56999969482422,91.91000366210938,22754200,0,0
2023-01-13,91.52799987792969,92.9800033569336,90.93000030517578,92.80000305175781,18630700,0,0
2023-01-17,92.77999877929688,92.97000122070312,90.83999633789062,92.16000366210938,22935800,0,0
2023-01-18,92.94000244140625,93.58799743652344,91.4000015258789,91.77999877929688,19641600,0,0
2023-01-19,91.38999938964844,94.4000015258789,91.37999725341797,93.91000366210938,28707700,0,0
2023-01-20,95.94999694824219,99.41999816894531,95.91000366210938,99.27999877929688,53704800,0,0
2023-01-23,99.12999725341797,101.4000015258789,98.75,101.20999908447266,31791800,0,0
2023-01-24,99.55000305175781,101.08999633789062,98.69999694824219,99.20999908447266,27391400,0,0
2023-01-25,97.19999694824219,97.72000122070312,95.26200103759766,96.7300033569336,31000900,0,0
2023-01-26,98.27999877929688,99.20999908447266,96.81999969482422,99.16000366210938,24542100,0,0
2023-01-27,99.05000305175781,101.58000183105469,98.97000122070312,100.70999908447266,29020400,0,0
2023-01-30,98.74500274658203,99.40899658203125,97.5199966430664,97.94999694824219,24365100,0,0
2023-01-31,97.86000061035156,99.91000366210938,97.79000091552734,99.87000274658203,22306800,0,0
2023-02-01,99.73999786376953,102.19000244140625,98.41999816894531,101.43000030517578,26392600,0,0
2023-02-02,106.79000091552734,108.81999969482422,106.54000091552734,108.80000305175781,46622600,0,0
2023-02-03,103.51000213623047,108.0199966430664,103.30000305175781,105.22000122070312,36823400,0,0
2023-02-06,102.68499755859375,104.69999694824219,102.20999908447266,103.47000122070312,25573000,0,0
2023-02-07,103.62999725341797,108.66999816894531,103.5479965209961,108.04000091552734,33738800,0,0
2023-02-08,102.69000244140625,103.58000183105469,98.45500183105469,100.0,73546000,0,0
2023-02-09,100.54000091552734,100.61000061035156,93.86000061035156,95.45999908447266,97798600,0,0
2023-02-10,95.73999786376953,97.0199966430664,94.52999877929688,94.86000061035156,49325300,0,0
2023-02-13,95.01000213623047,95.3499984741211,94.05000305175781,95.0,43116600,0,0
2023-02-14,94.66000366210938,95.17500305175781,92.6500015258789,94.94999694824219,42513100,0,0
2023-02-15,94.73999786376953,97.33999633789062,94.36000061035156,97.0999984741211,36964500,0,0
2023-02-16,95.54000091552734,97.87999725341797,94.97000122070312,95.77999877929688,35642100,0,0
2023-02-17,95.06999969482422,95.75,93.44999694824219,94.58999633789062,31095100,0,0
2023-02-21,93.23999786376953,93.41500091552734,92.0,92.05000305175781,28367200,0,0
2023-02-22,91.93399810791016,92.36000061035156,90.87000274658203,91.80000305175781,29891100,0,0
2023-02-23,92.12999725341797,92.12999725341797,90.01000213623047,91.06999969482422,32423700,0,0
2023-02-24,89.62999725341797,90.12999725341797,88.86000061035156,89.3499984741211,31295600,0,0
2023-02-27,90.08999633789062,90.44999694824219,89.61000061035156,90.0999984741211,22724300,0,0
2023-02-28,89.54000091552734,91.44999694824219,89.5199966430664,90.30000305175781,30546900,0,0
2023-03-01,90.16000366210938,91.19999694824219,89.8499984741211,90.51000213623047,26323900,0,0
2023-03-02,89.86000061035156,92.4800033569336,89.7699966430664,92.30999755859375,23328600,0,0
2023-03-03,92.73999786376953,94.11000061035156,92.66000366210938,94.0199966430664,30242500,0,0
2023-03-06,94.36000061035156,96.30000305175781,94.30000305175781,95.58000183105469,28288200,0,0
2023-03-07,95.41999816894531,96.08999633789062,93.84400177001953,94.16999816894531,24101500,0,0
2023-03-08,94.40499877929688,96.23999786376953,94.40499877929688,94.6500015258789,25395200,0,0
2023-03-09,94.48999786376953,95.91999816894531,92.3550033569336,92.66000366210938,24438900,0,0
2023-03-10,92.5,93.18000030517578,90.80000305175781,91.01000213623047,32850100,0,0
2023-03-13,90.56500244140625,93.08000183105469,89.94000244140625,91.66000366210938,31508600,0,0
2023-03-14,93.06999969482422,94.83000183105469,92.77999877929688,94.25,32303900,0,0
2023-03-15,93.54000091552734,97.25,93.04000091552734,96.55000305175781,38367300,0,0
2023-03-16,96.56999969482422,101.97000122070312,95.87000274658203,101.06999969482422,54499500,0,0
2023-03-17,100.83999633789062,103.48999786376953,100.75,102.45999908447266,76140300,0,0
2023-03-20,101.05999755859375,102.58000183105469,100.79000091552734,101.93000030517578,26033900,0,0
2023-03-21,101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,33122800,0,0
2023-03-22,105.13999938964844,107.51000213623047,104.20999908447266,104.22000122070312,32336900,0,0
2023-03-23,105.88999938964844,107.10099792480469,105.41000366210938,106.26000213623047,31385800,0,0
2023-03-24,105.73999786376953,106.16000366210938,104.73999786376953,106.05999755859375,25236200,0,0
2023-03-27,105.31999969482422,105.4000015258789,102.62999725341797,103.05999755859375,25393400,0,0
2023-03-28,103.0,103.0,100.27999877929688,101.36000061035156,24913500,0,0
2023-03-29,102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,26148300,0,0
2023-03-30,101.44000244140625,101.61000061035156,100.29000091552734,101.31999969482422,25009800,0,0
2023-03-31,101.70999908447266,104.19000244140625,101.44000244140625,104.0,28108000,0,0
2023-04-03,102.66999816894531,104.94999694824219,102.37999725341797,104.91000366210938,20719900,0,0
2023-04-04,104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658203,20377200,0,0
2023-04-05,106.12000274658203,106.54000091552734,104.10199737548828,104.94999694824219,21864200,0,0
2023-04-06,105.7699966430664,109.62999725341797,104.81500244140625,108.9000015258789,34684200,0,0
2023-04-10,107.38999938964844,107.97000122070312,105.5999984741211,106.94999694824219,19741500,0,0
2023-04-11,106.91999816894531,107.22000122070312,105.27999877929688,106.12000274658203,18721300,0,0
2023-04-12,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,22761600,0,0
2023-04-13,106.47000122070312,108.26499938964844,106.44000244140625,108.19000244140625,21650700,0,0
2023-04-14,107.69000244140625,109.58000183105469,107.58999633789062,109.45999908447266,20758700,0,0
2023-04-17,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894531,29043400,0,0
2023-04-18,107.0,107.05000305175781,104.77999877929688,105.12000274658203,17641400,0,0
2023-04-19,104.21499633789062,105.7249984741211,103.80000305175781,105.0199966430664,16732000,0,0
2023-04-20,104.6500015258789,106.88800048828125,104.63999938964844,105.9000015258789,22515300,0,0
2023-04-21,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,22379000,0,0
2023-04-24,106.05000305175781,107.31999969482422,105.36000061035156,106.77999877929688,21410900,0,0
2023-04-25,106.61000061035156,107.44000244140625,104.55999755859375,104.61000061035156,31408100,0,0
2023-04-26,105.55999755859375,107.0199966430664,103.2699966430664,104.44999694824219,37068200,0,0
2023-04-27,105.2300033569336,109.1500015258789,104.41999816894531,108.37000274658203,38235200,0,0
2023-04-28,107.80000305175781,108.29000091552734,106.04000091552734,108.22000122070312,23957900,0,0
2023-05-01,107.72000122070312,108.68000030517578,107.5,107.70999908447266,20926300,0,0
2023-05-02,107.66000366210938,107.7300033569336,104.5,105.9800033569336,20343100,0,0
2023-05-03,106.22000122070312,108.12999725341797,105.62000274658203,106.12000274658203,17116300,0,0
2023-05-04,106.16000366210938,106.30000305175781,104.69999694824219,105.20999908447266,19780600,0,0
2023-05-05,105.31999969482422,106.44000244140625,104.73899841308594,106.21499633789062,20705300,0,0
2023-05-08,105.79499816894531,108.41999816894531,105.79000091552734,108.23999786376953,17266000,0,0
2023-05-09,108.77999877929688,110.59500122070312,107.7249984741211,107.94000244140625,24782400,0,0
2023-05-10,108.55000305175781,113.51000213623047,108.4800033569336,112.27999877929688,47533500,0,0
2023-05-11,115.86000061035156,118.44000244140625,114.93000030517578,116.9000015258789,57115100,0,0
2023-05-12,117.0,118.26000213623047,116.55000305175781,117.91999816894531,31272500,0,0
2023-05-15,116.48999786376953,118.79499816894531,116.4800033569336,116.95999908447266,22107900,0,0
2023-05-16,116.83000183105469,121.19999694824219,116.83000183105469,120.08999633789062,32370100,0,0
2023-05-17,120.18000030517578,122.27999877929688,119.45999908447266,121.4800033569336,26659600,0,0
2023-05-18,121.55999755859375,123.9000015258789,121.48999786376953,123.5199966430664,27014500,0,0
2023-05-19,124.19999694824219,126.47899627685547,122.72000122070312,123.25,30251300,0,0
2023-05-22,123.51000213623047,127.05000305175781,123.44999694824219,125.87000274658203,29760200,0,0
2023-05-23,124.93000030517578,125.41999816894531,123.05000305175781,123.29000091552734,24477900,0,0
2023-05-24,121.87999725341797,122.75,120.75,121.63999938964844,23087900,0,0
2023-05-25,125.20999908447266,125.9800033569336,122.9000015258789,124.3499984741211,33812700,0,0
2023-05-26,124.06500244140625,126.0,123.29000091552734,125.43000030517578,25154700,0,0
2023-05-30,126.29000091552734,126.37999725341797,122.88999938964844,124.63999938964844,27230700,0,0
2023-05-31,123.69999694824219,124.9000015258789,123.0999984741211,123.37000274658203,41548800,0,0
2023-06-01,123.5,125.04000091552734,123.30000305175781,124.37000274658203,25017700,0,0
2023-06-02,124.48999786376953,126.74500274658203,124.3499984741211,125.2300033569336,19362400,0,0
2023-06-05,124.61000061035156,127.98999786376953,124.37999725341797,126.62999725341797,22672500,0,0
2023-06-06,126.5999984741211,128.8800048828125,125.97000122070312,127.91000366210938,19450100,0,0
2023-06-07,127.57499694824219,129.5500030517578,122.62999725341797,122.94000244140625,34179300,0,0
2023-06-08,122.58499908447266,123.7300033569336,122.01000213623047,122.66999816894531,24815000,0,0
2023-06-09,122.55999755859375,124.28500366210938,122.41999816894531,122.87000274658203,20304500,0,0
2023-06-12,123.3949966430664,124.75,122.3499984741211,124.3499984741211,22255700,0,0
2023-06-13,125.6500015258789,125.86000061035156,123.84500122070312,124.43000030517578,19287700,0,0
2023-06-14,123.80000305175781,124.79000091552734,122.16000366210938,124.37999725341797,24659600,0,0
2023-06-15,123.87999725341797,126.16000366210938,123.13999938964844,125.79000091552734,24517100,0,0
2023-06-16,126.69999694824219,126.69999694824219,123.79000091552734,124.05999755859375,56686800,0,0
2023-06-20,123.53500366210938,125.17500305175781,122.83000183105469,123.8499984741211,22698000,0,0
2023-06-21,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623047,22612000,0,0
2023-06-22,120.66000366210938,123.93499755859375,119.5999984741211,123.87000274658203,20781900,0,0
2023-06-23,122.04000091552734,123.44000244140625,121.86000061035156,123.0199966430664,29542900,0,0
2023-06-26,121.46600341796875,122.72000122070312,118.98999786376953,119.08999633789062,23185000,0,0
2023-06-27,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623047,27221700,0,0
2023-06-28,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105469,19753100,0,0
2023-06-29,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623047,18517500,0,0
2023-06-30,121.0999984741211,122.02999877929688,120.87999725341797,120.97000122070312,23865800,0,0
2023-07-03,120.31999969482422,121.0199966430664,119.70500183105469,120.55999755859375,13888300,0,0
2023-07-05,120.05999755859375,123.37000274658203,120.05999755859375,122.62999725341797,17830300,0,0
2023-07-06,120.63999938964844,121.1500015258789,119.25,120.93000030517578,17732500,0,0
2023-07-07,120.88999938964844,121.75,120.08999633789062,120.13999938964844,20982400,0,0
2023-07-10,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658203,32960100,0,0
2023-07-11,116.76000213623047,118.2249984741211,115.83000183105469,117.70999908447266,18286600,0,0
2023-07-12,119.30000305175781,120.95999908447266,119.0,119.62000274658203,22059600,0,0
2023-07-13,121.54000091552734,125.33499908447266,121.05999755859375,124.83000183105469,31535900,0,0
2023-07-14,125.12999725341797,127.08999633789062,124.9000015258789,125.69999694824219,20482800,0,0
2023-07-17,126.05999755859375,127.27999877929688,124.5,125.05999755859375,20675300,0,0
2023-07-18,124.90499877929688,124.98999786376953,123.30000305175781,124.08000183105469,21071200,0,0
2023-07-19,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,22313800,0,0
2023-07-20,122.12000274658203,124.69999694824219,118.68499755859375,119.52999877929688,27541700,0,0
2023-07-21,120.87000274658203,121.30000305175781,119.06999969482422,120.30999755859375,56498100,0,0
2023-07-24,121.9260025024414,123.3499984741211,121.37999725341797,121.87999725341797,22276100,0,0
2023-07-25,121.87999725341797,123.69000244140625,121.52999877929688,122.79000091552734,31820800,0,0
2023-07-26,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,46216900,0,0
2023-07-27,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,35931600,0,0
2023-07-28,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,26971000,0,0
2023-07-31,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,18381900,0,0
2023-08-01,130.85499572753906,132.9199981689453,130.75,131.88999938964844,22154300,0,0
2023-08-02,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,22705800,0,0
2023-08-03,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,15018100,0,0
2023-08-04,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,20509500,0,0
2023-08-07,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,17621000,0,0
2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,16836000,0,0
2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,17745200,0,0
2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,17855700,0,0
