Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-30,110.0,110.88800048828125,106.75,108.96299743652344,43170000,0,0
2022-07-01,107.93299865722656,109.25,106.73049926757812,108.73750305175781,35476000,0,0
2022-07-05,107.10050201416016,113.37699890136719,105.73149871826172,113.26300048828125,39342000,0,0
2022-07-06,113.302001953125,115.5895004272461,111.47599792480469,114.5719985961914,37432000,0,0
2022-07-07,115.08000183105469,119.18949890136719,114.83350372314453,118.78299713134766,40936000,0,0
2022-07-08,117.25,119.68499755859375,116.90149688720703,119.35350036621094,38238000,0,0
2022-07-11,117.99800109863281,117.99800109863281,115.33049774169922,115.67649841308594,31196000,0,0
2022-07-12,116.21499633789062,116.9739990234375,113.69000244140625,114.02050018310547,29960000,0,0
2022-07-13,111.70099639892578,114.19599914550781,111.20149993896484,111.35350036621094,43722000,0,0
2022-07-14,110.21050262451172,111.09300231933594,108.37300109863281,110.36750030517578,37004000,0,0
2022-07-15,112.00050354003906,113.1405029296875,110.9000015258789,111.77749633789062,46770000,0,0
2022-07-18,112.63999938964844,113.68000030517578,108.37000274658203,109.02999877929688,43164600,0,0
2022-07-19,110.8499984741211,114.0199966430664,109.55999755859375,113.80999755859375,36530900,0,0
2022-07-20,113.16999816894531,115.4000015258789,112.4800033569336,113.9000015258789,35600400,0,0
2022-07-21,114.27999877929688,114.55000305175781,111.11000061035156,114.33999633789062,32676200,0,0
2022-07-22,111.0,112.33999633789062,106.5,107.9000015258789,48901200,0,0
2022-07-25,108.41000366210938,109.87000274658203,106.30000305175781,107.51000213623047,34690900,0,0
2022-07-26,106.5999984741211,107.19999694824219,104.06999969482422,105.0199966430664,47991000,0,0
2022-07-27,109.26000213623047,113.91000366210938,108.01000213623047,113.05999755859375,59858500,0,0
2022-07-28,112.37000274658203,114.33999633789062,111.45999908447266,114.22000122070312,32816600,0,0
2022-07-29,113.08000183105469,116.70999908447266,113.05999755859375,116.31999969482422,37223400,0,0
2022-08-01,115.30000305175781,116.72000122070312,114.33999633789062,114.86000061035156,26034300,0,0
2022-08-02,114.0,116.3499984741211,113.72000122070312,115.12999725341797,20236000,0,0
2022-08-03,115.70999908447266,118.62000274658203,115.4800033569336,118.08000183105469,28499000,0,0
2022-08-04,117.4800033569336,118.77999877929688,116.88999938964844,118.19000244140625,21602900,0,0
2022-08-05,116.2300033569336,118.11000061035156,116.0,117.47000122070312,19159500,0,0
2022-08-08,118.38999938964844,120.1500015258789,116.87999725341797,117.30000305175781,19138300,0,0
2022-08-09,117.13999938964844,117.31999969482422,115.70999908447266,116.62999725341797,19086500,0,0
2022-08-10,118.77999877929688,120.91999816894531,118.41000366210938,119.69999694824219,30930400,0,0
2022-08-11,121.27999877929688,121.48999786376953,118.55999755859375,118.83999633789062,24293700,0,0
2022-08-12,120.26000213623047,121.68000030517578,119.45999908447266,121.68000030517578,19096300,0,0
2022-08-15,121.12999725341797,122.30000305175781,120.61000061035156,122.08000183105469,19494800,0,0
2022-08-16,121.5199966430664,122.43000030517578,120.63999938964844,121.69999694824219,19041200,0,0
2022-08-17,120.12000274658203,121.29000091552734,119.37999725341797,119.55000305175781,22847000,0,0
2022-08-18,119.43000030517578,120.81999969482422,118.72000122070312,120.16999816894531,17987700,0,0
2022-08-19,119.05999755859375,119.1500015258789,116.76000213623047,117.20999908447266,21809500,0,0
2022-08-22,115.19999694824219,115.62999725341797,113.8499984741211,114.23999786376953,21456600,0,0
2022-08-23,113.4800033569336,115.01000213623047,113.43000030517578,113.86000061035156,15870400,0,0
2022-08-24,113.5,114.77999877929688,112.87000274658203,113.69000244140625,17734600,0,0
2022-08-25,114.23999786376953,116.72000122070312,114.11000061035156,116.6500015258789,16956800,0,0
2022-08-26,114.72000122070312,115.12000274658203,110.19000244140625,110.33999633789062,37245700,0,0
2022-08-29,109.98999786376953,110.94999694824219,108.80000305175781,109.41999816894531,21191200,0,0
2022-08-30,110.16999816894531,110.5,107.80000305175781,108.94000244140625,27513300,0,0
2022-08-31,110.6500015258789,110.8499984741211,108.12999725341797,108.22000122070312,28627000,0,0
2022-09-01,108.27999877929688,110.44999694824219,107.36000061035156,109.73999786376953,28360900,0,0
2022-09-02,110.58999633789062,110.73999786376953,107.26000213623047,107.8499984741211,24160700,0,0
2022-09-06,107.30000305175781,108.02999877929688,105.77999877929688,106.80999755859375,25068300,0,0
2022-09-07,107.05999755859375,109.9800033569336,106.9000015258789,109.44999694824219,23167000,0,0
2022-09-08,108.04000091552734,109.5999984741211,107.16000366210938,108.37999725341797,24238300,0,0
2022-09-09,109.06999969482422,110.98999786376953,109.0199966430664,110.6500015258789,23197700,0,0
2022-09-12,110.98999786376953,111.62000274658203,109.93000030517578,110.86000061035156,22966800,0,0
2022-09-13,107.80000305175781,108.30000305175781,104.08999633789062,104.31999969482422,38172900,0,0
2022-09-14,104.56999969482422,105.27999877929688,103.66000366210938,105.0,26395100,0,0
2022-09-15,104.02999877929688,105.2699966430664,102.3499984741211,102.91000366210938,34188300,0,0
2022-09-16,102.06999969482422,103.12999725341797,100.94000244140625,102.80000305175781,42797200,0,0
2022-09-19,101.75,103.33000183105469,101.55000305175781,103.06999969482422,23036800,0,0
2022-09-20,102.08000183105469,102.37000274658203,100.5199966430664,101.13999938964844,26517100,0,0
2022-09-21,101.66999816894531,102.87999725341797,99.2699966430664,99.27999877929688,31487300,0,0
2022-09-22,98.81999969482422,101.23999786376953,98.79000091552734,100.13999938964844,34298600,0,0
2022-09-23,99.62999725341797,99.66000366210938,97.47000122070312,98.73999786376953,31625400,0,0
2022-09-26,98.0999984741211,99.87999725341797,97.80000305175781,98.16999816894531,27072700,0,0
2022-09-27,99.43000030517578,100.0,96.87000274658203,97.5,30072800,0,0
2022-09-28,97.6500015258789,100.69999694824219,97.11000061035156,100.05000305175781,32466300,0,0
2022-09-29,98.63999938964844,98.63999938964844,95.95999908447266,97.41999816894531,31047200,0,0
2022-09-30,97.05000305175781,98.9000015258789,95.55999755859375,95.6500015258789,32941500,0,0
2022-10-03,96.76000213623047,99.29000091552734,96.5199966430664,98.63999938964844,27982000,0,0
2022-10-04,100.44000244140625,101.83999633789062,100.37999725341797,101.63999938964844,28850800,0,0
2022-10-05,99.83000183105469,101.93000030517578,98.80000305175781,101.43000030517578,22176900,0,0
2022-10-06,100.68000030517578,102.93000030517578,100.58999633789062,101.41999816894531,22324000,0,0
2022-10-07,99.8499984741211,100.52999877929688,98.30000305175781,98.68000030517578,27502800,0,0
2022-10-10,99.0,99.0999984741211,97.01000213623047,97.86000061035156,18225100,0,0
2022-10-11,97.43000030517578,99.25,96.30999755859375,97.18000030517578,26507100,0,0
2022-10-12,97.30000305175781,98.75,96.73999786376953,97.55999755859375,21876400,0,0
2022-10-13,95.1500015258789,99.77999877929688,94.37999725341797,99.05999755859375,34574500,0,0
2022-10-14,99.98999786376953,100.69000244140625,96.37000274658203,96.55999755859375,25410700,0,0
2022-10-17,98.86000061035156,100.93000030517578,98.83000183105469,99.97000122070312,28419200,0,0
2022-10-18,103.12999725341797,103.47000122070312,99.97000122070312,100.7699966430664,24060700,0,0
2022-10-19,100.01000213623047,101.0199966430664,98.91999816894531,99.62999725341797,23811100,0,0
2022-10-20,100.0,102.31999969482422,99.38999938964844,99.97000122070312,25323200,0,0
2022-10-21,97.8499984741211,101.30999755859375,97.72000122070312,101.12999725341797,32458700,0,0
2022-10-24,101.80000305175781,102.75,99.9800033569336,102.5199966430664,27176400,0,0
2022-10-25,102.9000015258789,104.81999969482422,102.72000122070312,104.4800033569336,40611400,0,0
2022-10-26,96.43000030517578,98.30999755859375,94.69000244140625,94.93000030517578,88114100,0,0
2022-10-27,94.5199966430664,95.43000030517578,91.80000305175781,92.22000122070312,60710900,0,0
2022-10-28,92.2699966430664,96.55000305175781,92.12999725341797,96.29000091552734,43697300,0,0
2022-10-31,95.41999816894531,96.02999877929688,93.9800033569336,94.51000213623047,31675000,0,0
2022-11-01,95.44999694824219,96.02999877929688,90.37000274658203,90.47000122070312,47161400,0,0
2022-11-02,90.94000244140625,91.18000030517578,86.87999725341797,86.97000122070312,57038300,0,0
2022-11-03,86.31999969482422,86.5199966430664,83.33999633789062,83.43000030517578,61288000,0,0
2022-11-04,85.4000015258789,86.63999938964844,83.70999908447266,86.58000183105469,51124900,0,0
2022-11-07,87.27999877929688,88.9000015258789,86.8499984741211,88.48999786376953,34078900,0,0
2022-11-08,88.9000015258789,90.31999969482422,87.58999633789062,88.9000015258789,30429000,0,0
2022-11-09,88.44999694824219,89.44000244140625,87.27999877929688,87.31999969482422,31769100,0,0
2022-11-10,92.25,94.38999938964844,91.61000061035156,93.94000244140625,51620100,0,0
2022-11-11,94.69000244140625,96.93000030517578,93.91999816894531,96.41000366210938,33090500,0,0
2022-11-14,95.08999633789062,96.79000091552734,94.51000213623047,95.69999694824219,30179500,0,0
2022-11-15,98.26000213623047,100.13999938964844,96.70999908447266,98.44000244140625,41640800,0,0
2022-11-16,97.9000015258789,99.63999938964844,97.63999938964844,98.8499984741211,29105200,0,0
2022-11-17,96.97000122070312,99.27999877929688,96.79000091552734,98.36000061035156,26052600,0,0
2022-11-18,98.7699966430664,98.9000015258789,96.37000274658203,97.43000030517578,28342300,0,0
2022-11-21,97.29000091552734,98.4000015258789,95.36000061035156,95.5999984741211,21647400,0,0
2022-11-22,95.94999694824219,97.22000122070312,94.05000305175781,97.05000305175781,23438500,0,0
2022-11-23,97.08999633789062,98.76000213623047,97.08999633789062,98.45999908447266,18868100,0,0
2022-11-25,98.23999786376953,98.63999938964844,97.4000015258789,97.45999908447266,9701400,0,0
2022-11-28,97.04000091552734,97.58000183105469,95.61000061035156,96.05000305175781,26237500,0,0
2022-11-29,95.7300033569336,96.12000274658203,94.11000061035156,95.19000244140625,20061700,0,0
2022-11-30,94.81999969482422,101.04000091552734,94.41999816894531,100.98999786376953,43647500,0,0
2022-12-01,101.0199966430664,102.25,100.25,100.98999786376953,28687100,0,0
2022-12-02,99.05000305175781,100.7699966430664,98.9000015258789,100.44000244140625,21480700,0,0
2022-12-05,99.4000015258789,101.37999725341797,99.0,99.4800033569336,24405100,0,0
2022-12-06,99.30000305175781,99.77999877929688,96.41999816894531,96.9800033569336,24910700,0,0
2022-12-07,96.41000366210938,96.87999725341797,94.72000122070312,94.94000244140625,31045400,0,0
2022-12-08,95.37999725341797,95.58000183105469,93.44999694824219,93.70999908447266,32213300,0,0
2022-12-09,93.7699966430664,94.26000213623047,92.75,92.83000183105469,28225400,0,0
2022-12-12,92.70999908447266,93.55999755859375,91.61000061035156,93.30999755859375,29420000,0,0
2022-12-13,97.76000213623047,99.52999877929688,95.02999877929688,95.62999725341797,40593700,0,0
2022-12-14,95.19999694824219,96.87000274658203,93.5999984741211,95.06999969482422,28733600,0,0
2022-12-15,93.12999725341797,93.63999938964844,90.01000213623047,90.86000061035156,40107000,0,0
2022-12-16,90.76000213623047,91.33000183105469,89.5199966430664,90.26000213623047,58011800,0,0
2022-12-19,90.26000213623047,90.55999755859375,88.20999908447266,88.44000244140625,29493000,0,0
2022-12-20,88.11000061035156,89.18000030517578,87.44000244140625,89.0199966430664,23453800,0,0
2022-12-21,89.08000183105469,90.22000122070312,88.31999969482422,89.58000183105469,24745600,0,0
2022-12-22,88.16000366210938,88.54000091552734,86.31999969482422,87.76000213623047,27658300,0,0
2022-12-23,87.11000061035156,89.55000305175781,87.06999969482422,89.2300033569336,23003000,0,0
2022-12-27,88.80000305175781,88.94000244140625,87.01000213623047,87.38999938964844,20097300,0,0
2022-12-28,86.9800033569336,88.04000091552734,85.94000244140625,86.0199966430664,19523200,0,0
2022-12-29,86.62000274658203,88.8499984741211,86.61000061035156,88.44999694824219,23333500,0,0
2022-12-30,86.9800033569336,88.30000305175781,86.56999969482422,88.2300033569336,23986300,0,0
2023-01-03,89.58999633789062,91.05000305175781,88.5199966430664,89.12000274658203,28131200,0,0
2023-01-04,90.3499984741211,90.6500015258789,87.2699966430664,88.08000183105469,34854800,0,0
2023-01-05,87.47000122070312,87.56999969482422,85.9000015258789,86.19999694824219,27194400,0,0
2023-01-06,86.79000091552734,87.69000244140625,84.86000061035156,87.33999633789062,41381500,0,0
2023-01-09,88.36000061035156,90.05000305175781,87.86000061035156,88.0199966430664,29003900,0,0
2023-01-10,85.9800033569336,88.66999816894531,85.83000183105469,88.41999816894531,30467800,0,0
2023-01-11,89.18000030517578,91.5999984741211,89.01000213623047,91.5199966430664,26862000,0,0
2023-01-12,91.4800033569336,91.87000274658203,89.75,91.12999725341797,30258100,0,0
2023-01-13,90.8499984741211,92.19000244140625,90.12999725341797,92.12000274658203,26329200,0,0
2023-01-17,92.05999755859375,92.25,90.05000305175781,91.29000091552734,32602400,0,0
2023-01-18,92.13999938964844,92.80000305175781,90.63999938964844,91.12000274658203,29116700,0,0
2023-01-19,90.72000122070312,93.61000061035156,90.62999725341797,93.05000305175781,37000400,0,0
2023-01-20,95.0999984741211,98.30000305175781,95.0199966430664,98.0199966430664,63191100,0,0
2023-01-23,97.94999694824219,100.04000091552734,97.5,99.79000091552734,40005100,0,0
2023-01-24,98.0999984741211,99.61000061035156,97.19999694824219,97.69999694824219,33078500,0,0
2023-01-25,95.56999969482422,96.16000366210938,93.76000213623047,95.22000122070312,42330000,0,0
2023-01-26,96.5,97.56999969482422,95.37999725341797,97.5199966430664,30114000,0,0
2023-01-27,97.30999755859375,100.31999969482422,97.30999755859375,99.37000274658203,33879800,0,0
2023-01-30,97.4800033569336,98.29000091552734,96.4000015258789,96.94000244140625,27226200,0,0
2023-01-31,96.87000274658203,98.87999725341797,96.81999969482422,98.83999633789062,29870700,0,0
2023-02-01,98.70999908447266,101.19000244140625,97.58000183105469,100.43000030517578,35531100,0,0
2023-02-02,105.80000305175781,107.8499984741211,105.61000061035156,107.73999786376953,69883800,0,0
2023-02-03,102.93000030517578,107.80999755859375,102.58000183105469,104.77999877929688,65309300,0,0
2023-02-06,102.4000015258789,104.36000061035156,101.87999725341797,102.9000015258789,31999600,0,0
2023-02-07,103.22000122070312,108.18000030517578,103.12000274658203,107.63999938964844,49010200,0,0
2023-02-08,102.05000305175781,103.13999938964844,98.04000091552734,99.37000274658203,94743500,0,0
2023-02-09,100.0,100.02999877929688,93.62999725341797,95.01000213623047,119455000,0,0
2023-02-10,95.44999694824219,96.75,94.25,94.56999969482422,54980700,0,0
2023-02-13,94.73999786376953,95.19999694824219,93.83999633789062,94.61000061035156,50076100,0,0
2023-02-14,94.43000030517578,94.8499984741211,92.26000213623047,94.68000030517578,54726100,0,0
2023-02-15,94.48999786376953,97.12000274658203,94.1500015258789,96.94000244140625,50169000,0,0
2023-02-16,95.37000274658203,97.68000030517578,94.73999786376953,95.51000213623047,42462600,0,0
2023-02-17,94.8499984741211,95.55999755859375,93.20999908447266,94.3499984741211,34284100,0,0
2023-02-21,93.0,93.0999984741211,91.72000122070312,91.79000091552734,33629300,0,0
2023-02-22,91.69999694824219,92.11000061035156,90.61000061035156,91.6500015258789,30884000,0,0
2023-02-23,91.91999816894531,91.94000244140625,89.76000213623047,90.88999938964844,41206400,0,0
2023-02-24,89.44000244140625,89.88999938964844,88.58000183105469,89.12999725341797,36585100,0,0
2023-02-27,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,27502300,0,0
2023-02-28,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,30142000,0,0
2023-03-01,89.9800033569336,91.02999877929688,89.66999816894531,90.36000061035156,31111200,0,0
2023-03-02,89.66000366210938,92.27999877929688,89.58999633789062,92.0,32204400,0,0
2023-03-03,92.4800033569336,93.7300033569336,92.44999694824219,93.6500015258789,35160100,0,0
2023-03-06,94.0199966430664,95.97000122070312,94.0,95.12999725341797,32639300,0,0
2023-03-07,94.9800033569336,95.66999816894531,93.52999877929688,93.86000061035156,27835500,0,0
2023-03-08,94.12000274658203,95.95999908447266,94.0,94.25,34103300,0,0
2023-03-09,94.05000305175781,95.52999877929688,91.9000015258789,92.31999969482422,28813500,0,0
2023-03-10,92.16999816894531,92.79000091552734,90.4000015258789,90.62999725341797,35941000,0,0
2023-03-13,90.08999633789062,92.56999969482422,89.41999816894531,91.11000061035156,37335600,0,0
2023-03-14,92.55999755859375,94.36000061035156,92.44000244140625,93.97000122070312,36050200,0,0
2023-03-15,93.22000122070312,96.93000030517578,92.63999938964844,96.11000061035156,50622100,0,0
2023-03-16,96.19999694824219,101.19000244140625,95.5,100.31999969482422,65492000,0,0
2023-03-17,100.26000213623047,102.83999633789062,100.0999984741211,101.62000274658203,61028500,0,0
2023-03-20,100.12000274658203,101.75,99.87000274658203,101.22000122070312,32960400,0,0
2023-03-21,101.25,105.0999984741211,101.22000122070312,104.91999816894531,42110300,0,0
2023-03-22,104.2699966430664,106.58999633789062,103.33000183105469,103.37000274658203,43427400,0,0
2023-03-23,105.05999755859375,106.30000305175781,104.45999908447266,105.5999984741211,40797800,0,0
2023-03-24,104.98999786376953,105.48999786376953,103.83999633789062,105.44000244140625,30393300,0,0
2023-03-27,104.62000274658203,104.76000213623047,101.93000030517578,102.45999908447266,31120900,0,0
2023-03-28,102.44000244140625,102.44999694824219,99.73999786376953,101.02999877929688,32057900,0,0
2023-03-29,102.27999877929688,102.48999786376953,100.6500015258789,101.38999938964844,28779600,0,0
2023-03-30,100.91000366210938,101.16000366210938,99.77999877929688,100.88999938964844,33086200,0,0
2023-03-31,101.30000305175781,103.88999938964844,101.04000091552734,103.7300033569336,36863400,0,0
2023-04-03,102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,25035400,0,0
2023-04-04,104.33000183105469,105.58000183105469,104.04000091552734,104.72000122070312,24420100,0,0
2023-04-05,105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,28290500,0,0
2023-04-06,105.26000213623047,109.16999816894531,104.33000183105469,108.41999816894531,48711500,0,0
2023-04-10,106.9800033569336,107.58999633789062,105.12000274658203,106.44000244140625,27067400,0,0
2023-04-11,106.55000305175781,106.7300033569336,104.68000030517578,105.3499984741211,26311800,0,0
2023-04-12,106.58000183105469,106.75,104.33999633789062,104.63999938964844,24370300,0,0
2023-04-13,105.83999633789062,107.48999786376953,105.83999633789062,107.43000030517578,24843600,0,0
2023-04-14,106.88999938964844,108.94000244140625,106.83999633789062,108.87000274658203,26578000,0,0
2023-04-17,104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,37571200,0,0
2023-04-18,106.48999786376953,106.54000091552734,104.06999969482422,104.5,26596400,0,0
2023-04-19,103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,20905700,0,0
2023-04-20,103.91000366210938,106.25,103.87000274658203,105.29000091552734,27820800,0,0
2023-04-21,105.47000122070312,106.0,104.77999877929688,105.41000366210938,25800100,0,0
2023-04-24,105.48999786376953,106.62999725341797,104.69999694824219,105.97000122070312,23542800,0,0
2023-04-25,105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,46664100,0,0
2023-04-26,104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,53347600,0,0
2023-04-27,104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,50089200,0,0
2023-04-28,107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,36139800,0,0
2023-05-01,106.83999633789062,107.98999786376953,106.81999969482422,107.19999694824219,26681700,0,0
2023-05-02,107.13999938964844,107.19999694824219,103.70999908447266,105.31999969482422,30997200,0,0
2023-05-03,105.52999877929688,107.48999786376953,104.95999908447266,105.41000366210938,21795400,0,0
2023-05-04,105.48999786376953,105.5999984741211,103.97000122070312,104.69000244140625,23419500,0,0
2023-05-05,104.81999969482422,105.87999725341797,104.11000061035156,105.56999969482422,26625100,0,0
2023-05-08,105.18000030517578,107.95999908447266,105.16000366210938,107.7699966430664,26511400,0,0
2023-05-09,108.38999938964844,110.1500015258789,107.19000244140625,107.3499984741211,36360100,0,0
2023-05-10,107.97000122070312,112.94000244140625,107.93000030517578,111.75,63153400,0,0
2023-05-11,115.4000015258789,117.91999816894531,114.41000366210938,116.56999969482422,78900000,0,0
2023-05-12,116.68000030517578,118.02999877929688,116.11000061035156,117.51000213623047,41073800,0,0
2023-05-15,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,36266800,0,0
2023-05-16,116.48999786376953,120.75,116.43000030517578,119.51000213623047,45035600,0,0
2023-05-17,119.61000061035156,121.66999816894531,118.88999938964844,120.83999633789062,33323600,0,0
2023-05-18,120.94999694824219,123.30999755859375,120.83000183105469,122.83000183105469,35234200,0,0
2023-05-19,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,41330300,0,0
2023-05-22,122.94000244140625,126.43000030517578,122.73999786376953,125.05000305175781,35253000,0,0
2023-05-23,124.16000366210938,124.62999725341797,122.20999908447266,122.55999755859375,34046300,0,0
2023-05-24,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,34182600,0,0
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,42317000,0,0
2023-05-26,123.16999816894531,125.26000213623047,122.44999694824219,124.61000061035156,35635900,0,0
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894531,35076700,0,0
2023-05-31,122.75,124.05999755859375,122.5,122.87000274658203,37325800,0,0
2023-06-01,122.81999969482422,124.41999816894531,122.62000274658203,123.72000122070312,30772700,0,0
2023-06-02,123.98999786376953,126.1500015258789,123.76000213623047,124.66999816894531,26963100,0,0
2023-06-05,124.01000213623047,127.43000030517578,123.83999633789062,126.01000213623047,32305500,0,0
2023-06-06,126.01000213623047,128.2899932861328,125.36000061035156,127.30999755859375,26638300,0,0
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658203,122.5,52539000,0,0
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376953,122.13999938964844,29389200,0,0
2023-06-09,122.25,123.76000213623047,121.91000366210938,122.2300033569336,23762500,0,0
2023-06-12,122.79000091552734,124.05000305175781,121.66000366210938,123.63999938964844,28306400,0,0
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105469,22278300,0,0
2023-06-14,123.0999984741211,124.05000305175781,121.44999694824219,123.66999816894531,30592300,0,0
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,35246300,0,0
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,45514000,0,0
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,26097500,0,0
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.55000305175781,30306300,0,0
2023-06-22,120.0,123.23999786376953,118.83000183105469,123.1500015258789,26952200,0,0
2023-06-23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,34885300,0,0
2023-06-26,120.76000213623047,122.0,118.2699966430664,118.33999633789062,33969900,0,0
2023-06-27,117.08000183105469,119.08000183105469,116.0999984741211,118.33000183105469,39535900,0,0
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,27091400,0,0
2023-06-29,119.23999786376953,120.05999755859375,118.30000305175781,119.0999984741211,24090900,0,0
2023-06-30,120.16999816894531,121.08000183105469,119.69000244140625,119.69999694824219,29519700,0,0
2023-07-03,119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,14467900,0,0
2023-07-05,119.23999786376953,122.61000061035156,119.2300033569336,121.75,27584800,0,0
2023-07-06,119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,24745200,0,0
2023-07-07,120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,21692600,0,0
2023-07-10,118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,35315200,0,0
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,23078800,0,0
2023-07-12,118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,30404400,0,0
2023-07-13,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,44297900,0,0
2023-07-14,124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,33266800,0,0
2023-07-17,125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,25716200,0,0
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,26226400,0,0
2023-07-19,124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,37224000,0,0
2023-07-20,121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,37906800,0,0
2023-07-21,120.62000274658203,120.98999786376953,118.7300033569336,120.0199966430664,72937900,0,0
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,29686100,0,0
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,52509600,0,0
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,61682100,0,0
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,44952100,0,0
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,36591200,0,0
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,28055500,0,0
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,23166800,0,0
2023-08-02,129.4499969482422,130.08999633789062,127.55999755859375,128.3800048828125,26273300,0,0
2023-08-03,127.97000122070312,129.38999938964844,127.41999816894531,128.4499969482422,20089500,0,0
2023-08-04,129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,26130000,0,0
2023-08-07,129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,22746300,0,0
2023-08-08,130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,23535200,0,0
2023-08-09,131.66000366210938,132.0399932861328,129.0,129.66000366210938,24912900,0,0
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,20857800,0,0
